,Date,Open,High,Low,Close,Volume,Adj Close
1502,2011-05-17,1326.099976,1330.420044,1318.51001,1328.97998,4053970000,1328.97998
1503,2011-05-16,1334.77002,1343.329956,1327.319946,1329.469971,3846250000,1329.469971
1504,2011-05-13,1348.689941,1350.469971,1333.359985,1337.77002,3426660000,1337.77002
1505,2011-05-12,1339.390015,1351.050049,1332.030029,1348.650024,3777210000,1348.650024
1506,2011-05-11,1354.51001,1354.51001,1336.359985,1342.079956,3846250000,1342.079956
1507,2011-05-10,1348.339966,1359.439941,1348.339966,1357.160034,4223740000,1357.160034
1508,2011-05-09,1340.199951,1349.439941,1338.640015,1346.290039,4265250000,1346.290039
1509,2011-05-06,1340.23999,1354.359985,1335.579956,1340.199951,4223740000,1340.199951
1510,2011-05-05,1344.160034,1348.0,1329.170044,1335.099976,3846250000,1335.099976
1511,2011-05-04,1355.900024,1355.900024,1341.5,1347.319946,4223740000,1347.319946
1512,2011-05-03,1359.76001,1360.839966,1349.52002,1356.619995,4223740000,1356.619995
1513,2011-05-02,1365.209961,1370.579956,1358.589966,1361.219971,3846250000,1361.219971
1514,2011-04-29,1360.140015,1364.560059,1358.689941,1363.609985,3479070000,1363.609985
1515,2011-04-28,1353.859985,1361.709961,1353.599976,1360.47998,4036820000,1360.47998
1516,2011-04-27,1348.430054,1357.48999,1344.25,1355.660034,4051570000,1355.660034
1517,2011-04-26,1336.75,1349.550049,1336.75,1347.23999,3908060000,1347.23999
1518,2011-04-25,1337.140015,1337.550049,1331.469971,1335.25,2142130000,1335.25
1519,2011-04-21,1333.22998,1337.48999,1332.829956,1337.380005,3587240000,1337.380005
1520,2011-04-20,1319.119995,1332.660034,1319.119995,1330.359985,4236280000,1330.359985
1521,2011-04-19,1305.98999,1312.699951,1303.969971,1312.619995,3886300000,1312.619995
1522,2011-04-18,1313.349976,1313.349976,1294.699951,1305.140015,4223740000,1305.140015
1523,2011-04-15,1314.540039,1322.880005,1313.680054,1319.680054,4223740000,1319.680054
1524,2011-04-14,1311.130005,1316.790039,1302.420044,1314.52002,3872630000,1314.52002
1525,2011-04-13,1314.030029,1321.349976,1309.189941,1314.410034,3850860000,1314.410034
1526,2011-04-12,1321.959961,1321.959961,1309.51001,1314.160034,4275490000,1314.160034
1527,2011-04-11,1329.01001,1333.77002,1321.060059,1324.459961,3478970000,1324.459961
1528,2011-04-08,1336.160034,1339.459961,1322.939941,1328.170044,3582810000,1328.170044
1529,2011-04-07,1334.819946,1338.800049,1326.560059,1333.51001,4005600000,1333.51001
1530,2011-04-06,1335.939941,1339.380005,1331.089966,1335.540039,4223740000,1335.540039
1531,2011-04-05,1332.030029,1338.209961,1330.030029,1332.630005,3852280000,1332.630005
1532,2011-04-04,1333.560059,1336.73999,1329.099976,1332.869995,4223740000,1332.869995
1533,2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,4223740000,1332.410034
1534,2011-03-31,1327.439941,1329.77002,1325.030029,1325.829956,3566270000,1325.829956
1535,2011-03-30,1321.890015,1331.73999,1321.890015,1328.26001,3809570000,1328.26001
1536,2011-03-29,1309.369995,1319.449951,1305.26001,1319.439941,3482580000,1319.439941
1537,2011-03-28,1315.449951,1319.73999,1310.189941,1310.189941,3215170000,1310.189941
1538,2011-03-25,1311.800049,1319.180054,1310.150024,1313.800049,4223740000,1313.800049
1539,2011-03-24,1300.609985,1311.339966,1297.73999,1309.660034,4223740000,1309.660034
1540,2011-03-23,1292.189941,1300.51001,1284.050049,1297.540039,3842350000,1297.540039
1541,2011-03-22,1298.290039,1299.349976,1292.699951,1293.77002,3576550000,1293.77002
1542,2011-03-21,1281.650024,1300.579956,1281.650024,1298.380005,4223730000,1298.380005
1543,2011-03-18,1276.709961,1288.880005,1276.180054,1279.209961,4685500000,1279.209961
1544,2011-03-17,1261.609985,1278.880005,1261.609985,1273.719971,4134950000,1273.719971
1545,2011-03-16,1279.459961,1280.910034,1249.050049,1256.880005,5833000000,1256.880005
1546,2011-03-15,1288.459961,1288.459961,1261.119995,1281.869995,5201400000,1281.869995
1547,2011-03-14,1301.189941,1301.189941,1286.369995,1296.390015,4050370000,1296.390015
1548,2011-03-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000,1304.280029
1549,2011-03-10,1315.719971,1315.719971,1294.209961,1295.109985,4723020000,1295.109985
1550,2011-03-09,1319.920044,1323.209961,1312.27002,1320.02002,3709520000,1320.02002
1551,2011-03-08,1311.050049,1325.73999,1306.859985,1321.819946,4531420000,1321.819946
1552,2011-03-07,1322.719971,1327.680054,1303.98999,1310.130005,3964730000,1310.130005
1553,2011-03-04,1330.72998,1331.079956,1312.589966,1321.150024,4223740000,1321.150024
1554,2011-03-03,1312.369995,1332.280029,1312.369995,1330.969971,4340470000,1330.969971
1555,2011-03-02,1305.469971,1314.189941,1302.579956,1308.439941,1025000000,1308.439941
1556,2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1180420000,1306.329956
1557,2011-02-28,1321.609985,1329.380005,1320.550049,1327.219971,1252850000,1327.219971
1558,2011-02-25,1307.339966,1320.609985,1307.339966,1319.880005,3836030000,1319.880005
1559,2011-02-24,1307.089966,1310.910034,1294.26001,1306.099976,1222900000,1306.099976
1560,2011-02-23,1315.439941,1317.910034,1299.550049,1307.400024,1330340000,1307.400024
1561,2011-02-22,1338.910034,1338.910034,1312.329956,1315.439941,1322780000,1315.439941
1562,2011-02-18,1340.380005,1344.069946,1338.119995,1343.01001,1162310000,1343.01001
1563,2011-02-17,1334.369995,1341.5,1331.0,1340.430054,1966450000,1340.430054
1564,2011-02-16,1329.51001,1337.609985,1329.51001,1336.319946,1966450000,1336.319946
1565,2011-02-15,1330.430054,1330.430054,1324.609985,1328.01001,3926860000,1328.01001
1566,2011-02-14,1328.72998,1332.959961,1326.900024,1332.319946,3567040000,1332.319946
1567,2011-02-11,1318.660034,1330.790039,1316.079956,1329.150024,4219300000,1329.150024
1568,2011-02-10,1318.130005,1322.780029,1311.73999,1321.869995,4184610000,1321.869995
1569,2011-02-09,1322.47998,1324.540039,1314.890015,1320.880005,3922240000,1320.880005
1570,2011-02-08,1318.76001,1324.869995,1316.030029,1324.569946,3881530000,1324.569946
1571,2011-02-07,1311.849976,1322.849976,1311.849976,1319.050049,3902270000,1319.050049
1572,2011-02-04,1307.01001,1311.0,1301.670044,1310.869995,3925950000,1310.869995
1573,2011-02-03,1302.77002,1308.599976,1294.829956,1307.099976,4370990000,1307.099976
1574,2011-02-02,1305.910034,1307.609985,1302.619995,1304.030029,4098260000,1304.030029
1575,2011-02-01,1289.140015,1308.859985,1289.140015,1307.589966,5164500000,1307.589966
1576,2011-01-31,1276.5,1287.170044,1276.5,1286.119995,4167160000,1286.119995
1577,2011-01-28,1299.630005,1302.670044,1275.099976,1276.339966,5618630000,1276.339966
1578,2011-01-27,1297.51001,1301.290039,1294.410034,1299.540039,4309190000,1299.540039
1579,2011-01-26,1291.969971,1299.73999,1291.969971,1296.630005,4730980000,1296.630005
1580,2011-01-25,1288.170044,1291.26001,1281.069946,1291.180054,4595380000,1291.180054
1581,2011-01-24,1283.290039,1291.930054,1282.469971,1290.839966,3902470000,1290.839966
1582,2011-01-21,1283.630005,1291.209961,1282.069946,1283.349976,4935320000,1283.349976
1583,2011-01-20,1280.849976,1283.349976,1271.26001,1280.26001,4935320000,1280.26001
1584,2011-01-19,1294.52002,1294.599976,1278.920044,1281.920044,4743710000,1281.920044
1585,2011-01-18,1293.219971,1296.060059,1290.160034,1295.02002,5284990000,1295.02002
1586,2011-01-14,1282.900024,1293.23999,1281.23999,1293.23999,4661590000,1293.23999
1587,2011-01-13,1285.780029,1286.699951,1280.469971,1283.76001,4310840000,1283.76001
1588,2011-01-12,1275.650024,1286.869995,1275.650024,1285.959961,4226940000,1285.959961
1589,2011-01-11,1272.579956,1277.25,1269.619995,1274.47998,4050750000,1274.47998
1590,2011-01-10,1270.839966,1271.52002,1262.180054,1269.75,4036450000,1269.75
1591,2011-01-07,1274.410034,1276.829956,1261.699951,1271.5,4963110000,1271.5
1592,2011-01-06,1276.290039,1278.170044,1270.430054,1273.849976,4844100000,1273.849976
1593,2011-01-05,1268.780029,1277.630005,1265.359985,1276.560059,4764920000,1276.560059
1594,2011-01-04,1272.949951,1274.119995,1262.660034,1270.199951,4796420000,1270.199951
1595,2011-01-03,1257.619995,1276.170044,1257.619995,1271.869995,4286670000,1271.869995
1596,2010-12-31,1256.76001,1259.339966,1254.189941,1257.640015,1799770000,1257.640015
1597,2010-12-30,1259.439941,1261.089966,1256.319946,1257.880005,1970720000,1257.880005
1598,2010-12-29,1258.780029,1262.599976,1258.780029,1259.780029,2214380000,1259.780029
1599,2010-12-28,1259.099976,1259.900024,1256.219971,1258.51001,2478450000,1258.51001
1600,2010-12-27,1254.660034,1258.430054,1251.47998,1257.540039,1992470000,1257.540039
1601,2010-12-23,1257.530029,1258.589966,1254.050049,1256.77002,2515020000,1256.77002
1602,2010-12-22,1254.939941,1259.390015,1254.939941,1258.839966,1285590000,1258.839966
1603,2010-12-21,1249.430054,1255.819946,1249.430054,1254.599976,3479670000,1254.599976
1604,2010-12-20,1245.76001,1250.199951,1241.51001,1247.079956,3548140000,1247.079956
1605,2010-12-17,1243.630005,1245.810059,1239.869995,1243.910034,4632470000,1243.910034
1606,2010-12-16,1236.339966,1243.75,1232.849976,1242.869995,4736820000,1242.869995
1607,2010-12-15,1241.579956,1244.25,1234.01001,1235.22998,4407340000,1235.22998
1608,2010-12-14,1241.839966,1246.589966,1238.170044,1241.589966,4132350000,1241.589966
1609,2010-12-13,1242.52002,1246.72998,1240.339966,1240.459961,4361240000,1240.459961
1610,2010-12-10,1233.849976,1240.400024,1232.579956,1240.400024,4547310000,1240.400024
1611,2010-12-09,1230.140015,1234.709961,1226.849976,1233.0,4522510000,1233.0
1612,2010-12-08,1225.02002,1228.930054,1219.5,1228.280029,4607590000,1228.280029
1613,2010-12-07,1227.25,1235.050049,1223.25,1223.75,6970630400,1223.75
1614,2010-12-06,1223.869995,1225.800049,1220.670044,1223.119995,3527370000,1223.119995
1615,2010-12-03,1219.930054,1225.569946,1216.819946,1224.709961,3735780000,1224.709961
1616,2010-12-02,1206.810059,1221.890015,1206.810059,1221.530029,4970800000,1221.530029
1617,2010-12-01,1186.599976,1207.609985,1186.599976,1206.069946,4548110000,1206.069946
1618,2010-11-30,1182.959961,1187.400024,1174.140015,1180.550049,4284700000,1180.550049
1619,2010-11-29,1189.079956,1190.339966,1173.640015,1187.76001,3673450000,1187.76001
1620,2010-11-26,1194.160034,1194.160034,1186.930054,1189.400024,1613820000,1189.400024
1621,2010-11-24,1183.699951,1198.619995,1183.699951,1198.349976,3384250000,1198.349976
1622,2010-11-23,1192.51001,1192.51001,1176.910034,1180.72998,4133070000,1180.72998
1623,2010-11-22,1198.069946,1198.939941,1184.579956,1197.839966,3689500000,1197.839966
1624,2010-11-19,1196.119995,1199.969971,1189.439941,1199.72998,3675390000,1199.72998
1625,2010-11-18,1183.75,1200.290039,1183.75,1196.689941,4687260000,1196.689941
1626,2010-11-17,1178.329956,1183.560059,1175.819946,1178.589966,3904780000,1178.589966
1627,2010-11-16,1194.790039,1194.790039,1173.0,1178.339966,5116380000,1178.339966
1628,2010-11-15,1200.439941,1207.430054,1197.150024,1197.75,3503370000,1197.75
1629,2010-11-12,1209.069946,1210.5,1194.079956,1199.209961,4213620000,1199.209961
1630,2010-11-11,1213.040039,1215.449951,1204.48999,1213.540039,3931120000,1213.540039
1631,2010-11-10,1213.140015,1218.75,1204.329956,1218.709961,4561300000,1218.709961
1632,2010-11-09,1223.589966,1226.839966,1208.939941,1213.400024,4848040000,1213.400024
1633,2010-11-08,1223.23999,1224.569946,1217.550049,1223.25,3937230000,1223.25
1634,2010-11-05,1221.199951,1227.079956,1220.290039,1225.849976,5637460000,1225.849976
1635,2010-11-04,1198.339966,1221.25,1198.339966,1221.060059,5695470000,1221.060059
1636,2010-11-03,1193.790039,1198.300049,1183.560059,1197.959961,4665480000,1197.959961
1637,2010-11-02,1187.859985,1195.880005,1187.859985,1193.569946,3866200000,1193.569946
1638,2010-11-01,1185.709961,1195.810059,1177.650024,1184.380005,4129180000,1184.380005
1639,2010-10-29,1183.869995,1185.459961,1179.699951,1183.26001,3537880000,1183.26001
1640,2010-10-28,1184.469971,1189.530029,1177.099976,1183.780029,4283460000,1183.780029
1641,2010-10-27,1183.839966,1183.839966,1171.699951,1182.449951,4335670000,1182.449951
1642,2010-10-26,1184.880005,1187.109985,1177.719971,1185.640015,4203680000,1185.640015
1643,2010-10-25,1184.73999,1196.140015,1184.73999,1185.619995,4221380000,1185.619995
1644,2010-10-22,1180.52002,1183.930054,1178.98999,1183.079956,3177890000,1183.079956
1645,2010-10-21,1179.819946,1189.430054,1171.170044,1180.26001,4625470000,1180.26001
1646,2010-10-20,1166.73999,1182.939941,1166.73999,1178.170044,5027880000,1178.170044
1647,2010-10-19,1178.640015,1178.640015,1159.709961,1165.900024,5600120000,1165.900024
1648,2010-10-18,1176.829956,1185.530029,1174.550049,1184.709961,4450050000,1184.709961
1649,2010-10-15,1177.469971,1181.199951,1167.119995,1176.189941,5724910000,1176.189941
1650,2010-10-14,1177.819946,1178.890015,1166.709961,1173.810059,4969410000,1173.810059
1651,2010-10-13,1171.319946,1184.380005,1171.319946,1178.099976,4969410000,1178.099976
1652,2010-10-12,1164.280029,1172.579956,1155.709961,1169.77002,4076170000,1169.77002
1653,2010-10-11,1165.319946,1168.680054,1162.02002,1165.319946,2505900000,1165.319946
1654,2010-10-08,1158.359985,1167.72998,1155.579956,1165.150024,3871420000,1165.150024
1655,2010-10-07,1161.569946,1163.869995,1151.410034,1158.060059,3910550000,1158.060059
1656,2010-10-06,1159.810059,1162.329956,1154.849976,1159.969971,4073160000,1159.969971
1657,2010-10-05,1140.680054,1162.76001,1140.680054,1160.75,4068840000,1160.75
1658,2010-10-04,1144.959961,1148.160034,1131.869995,1137.030029,3604110000,1137.030029
1659,2010-10-01,1143.48999,1150.300049,1139.420044,1146.23999,4298910000,1146.23999
1660,2010-09-30,1145.969971,1157.160034,1136.079956,1141.199951,4284160000,1141.199951
1661,2010-09-29,1146.75,1148.630005,1140.26001,1144.72998,3990280000,1144.72998
1662,2010-09-28,1142.310059,1150.0,1132.089966,1147.699951,4025840000,1147.699951
1663,2010-09-27,1148.640015,1149.920044,1142.0,1142.160034,3587860000,1142.160034
1664,2010-09-24,1131.689941,1148.900024,1131.689941,1148.670044,4123950000,1148.670044
1665,2010-09-23,1131.099976,1136.77002,1122.790039,1124.829956,3847850000,1124.829956
1666,2010-09-22,1139.48999,1144.380005,1131.579956,1134.280029,3911070000,1134.280029
1667,2010-09-21,1142.819946,1148.589966,1136.219971,1139.780029,4175660000,1139.780029
1668,2010-09-20,1126.569946,1144.859985,1126.569946,1142.709961,3364080000,1142.709961
1669,2010-09-17,1126.390015,1131.469971,1122.430054,1125.589966,4086140000,1125.589966
1670,2010-09-16,1123.890015,1125.439941,1118.880005,1124.660034,3364080000,1124.660034
1671,2010-09-15,1119.430054,1126.459961,1114.630005,1125.069946,3369840000,1125.069946
1672,2010-09-14,1121.160034,1127.359985,1115.579956,1121.099976,4521050000,1121.099976
1673,2010-09-13,1113.380005,1123.869995,1113.380005,1121.900024,4521050000,1121.900024
1674,2010-09-10,1104.569946,1110.880005,1103.920044,1109.550049,3061160000,1109.550049
1675,2010-09-09,1101.150024,1110.27002,1101.150024,1104.180054,3387770000,1104.180054
1676,2010-09-08,1092.359985,1103.26001,1092.359985,1098.869995,3224640000,1098.869995
1677,2010-09-07,1102.599976,1102.599976,1091.150024,1091.839966,3107380000,1091.839966
1678,2010-09-03,1093.609985,1105.099976,1093.609985,1104.51001,3534500000,1104.51001
1679,2010-09-02,1080.660034,1090.099976,1080.390015,1090.099976,3704210000,1090.099976
1680,2010-09-01,1049.719971,1081.300049,1049.719971,1080.290039,4396880000,1080.290039
1681,2010-08-31,1046.880005,1055.140015,1040.880005,1049.329956,4038770000,1049.329956
1682,2010-08-30,1062.900024,1064.400024,1048.790039,1048.920044,2917990000,1048.920044
1683,2010-08-27,1049.27002,1065.209961,1039.699951,1064.589966,4102460000,1064.589966
1684,2010-08-26,1056.280029,1061.449951,1045.400024,1047.219971,3646710000,1047.219971
1685,2010-08-25,1048.97998,1059.380005,1039.829956,1055.329956,4360190000,1055.329956
1686,2010-08-24,1063.199951,1063.199951,1046.680054,1051.869995,4436330000,1051.869995
1687,2010-08-23,1073.359985,1081.579956,1067.079956,1067.359985,3210950000,1067.359985
1688,2010-08-20,1075.630005,1075.630005,1063.910034,1071.689941,3761570000,1071.689941
1689,2010-08-19,1092.439941,1092.439941,1070.660034,1075.630005,4290540000,1075.630005
1690,2010-08-18,1092.079956,1099.77002,1085.76001,1094.160034,3724260000,1094.160034
1691,2010-08-17,1081.160034,1100.140015,1081.160034,1092.540039,3968210000,1092.540039
1692,2010-08-16,1077.48999,1082.619995,1069.48999,1079.380005,3142450000,1079.380005
1693,2010-08-13,1082.219971,1086.25,1079.0,1079.25,3328890000,1079.25
1694,2010-08-12,1081.47998,1086.719971,1076.689941,1083.609985,4521050000,1083.609985
1695,2010-08-11,1116.890015,1116.890015,1088.550049,1089.469971,4511860000,1089.469971
1696,2010-08-10,1122.920044,1127.160034,1111.579956,1121.060059,3979360000,1121.060059
1697,2010-08-09,1122.800049,1129.23999,1120.910034,1127.790039,3979360000,1127.790039
1698,2010-08-06,1122.069946,1123.060059,1107.170044,1121.640015,3857890000,1121.640015
1699,2010-08-05,1125.780029,1126.560059,1118.810059,1125.810059,3685560000,1125.810059
1700,2010-08-04,1121.060059,1128.75,1119.459961,1127.23999,4057850000,1127.23999
1701,2010-08-03,1125.339966,1125.439941,1116.76001,1120.459961,4071820000,1120.459961
1702,2010-08-02,1107.530029,1127.300049,1107.530029,1125.859985,4144180000,1125.859985
1703,2010-07-30,1098.439941,1106.439941,1088.01001,1101.599976,4006450000,1101.599976
1704,2010-07-29,1108.069946,1115.900024,1092.819946,1101.530029,4612420000,1101.530029
1705,2010-07-28,1112.839966,1114.660034,1103.109985,1106.130005,4002390000,1106.130005
1706,2010-07-27,1117.359985,1120.949951,1109.780029,1113.839966,4725690000,1113.839966
1707,2010-07-26,1102.890015,1115.01001,1101.300049,1115.01001,4009650000,1115.01001
1708,2010-07-23,1092.170044,1103.72998,1087.880005,1102.660034,4524570000,1102.660034
1709,2010-07-22,1072.140015,1097.5,1072.140015,1093.670044,4826900000,1093.670044
1710,2010-07-21,1086.670044,1088.959961,1065.25,1069.589966,4747180000,1069.589966
1711,2010-07-20,1064.530029,1083.939941,1056.880005,1083.47998,4713280000,1083.47998
1712,2010-07-19,1066.849976,1074.699951,1061.109985,1071.25,4089500000,1071.25
1713,2010-07-16,1093.849976,1093.849976,1063.319946,1064.880005,5297350000,1064.880005
1714,2010-07-15,1094.459961,1098.660034,1080.530029,1096.47998,4552470000,1096.47998
1715,2010-07-14,1095.609985,1099.079956,1087.680054,1095.170044,4521050000,1095.170044
1716,2010-07-13,1080.650024,1099.459961,1080.650024,1095.339966,4640460000,1095.339966
1717,2010-07-12,1077.22998,1080.780029,1070.449951,1078.75,3426990000,1078.75
1718,2010-07-09,1070.5,1078.160034,1068.099976,1077.959961,3506570000,1077.959961
1719,2010-07-08,1062.920044,1071.25,1058.23999,1070.25,4548460000,1070.25
1720,2010-07-07,1028.540039,1060.890015,1028.540039,1060.27002,4931220000,1060.27002
1721,2010-07-06,1028.089966,1042.5,1018.349976,1028.060059,4691240000,1028.060059
1722,2010-07-02,1027.650024,1032.949951,1015.929993,1022.580017,3968500000,1022.580017
1723,2010-07-01,1031.099976,1033.579956,1010.909973,1027.369995,6435770000,1027.369995
1724,2010-06-30,1040.560059,1048.079956,1028.329956,1030.709961,5067080000,1030.709961
1725,2010-06-29,1071.099976,1071.099976,1035.180054,1041.23999,6136700000,1041.23999
1726,2010-06-28,1077.5,1082.599976,1071.449951,1074.569946,3896410000,1074.569946
1727,2010-06-25,1075.099976,1083.560059,1067.890015,1076.76001,5128840000,1076.76001
1728,2010-06-24,1090.930054,1090.930054,1071.599976,1073.689941,4814830000,1073.689941
1729,2010-06-23,1095.569946,1099.640015,1085.310059,1092.040039,4526150000,1092.040039
1730,2010-06-22,1113.900024,1118.5,1094.180054,1095.310059,4514380000,1095.310059
1731,2010-06-21,1122.790039,1131.22998,1108.23999,1113.199951,4514360000,1113.199951
1732,2010-06-18,1116.160034,1121.01001,1113.930054,1117.51001,4555360000,1117.51001
1733,2010-06-17,1115.97998,1117.719971,1105.869995,1116.040039,4557760000,1116.040039
1734,2010-06-16,1114.02002,1118.73999,1107.130005,1114.609985,5002600000,1114.609985
1735,2010-06-15,1091.209961,1115.589966,1091.209961,1115.22998,4644490000,1115.22998
1736,2010-06-14,1095.0,1105.910034,1089.030029,1089.630005,4425830000,1089.630005
1737,2010-06-11,1082.650024,1092.25,1077.119995,1091.599976,4059280000,1091.599976
1738,2010-06-10,1058.77002,1087.849976,1058.77002,1086.839966,5144780000,1086.839966
1739,2010-06-09,1062.75,1077.73999,1052.25,1055.689941,5983200000,1055.689941
1740,2010-06-08,1050.810059,1063.150024,1042.170044,1062.0,6192750000,1062.0
1741,2010-06-07,1065.839966,1071.359985,1049.859985,1050.469971,5467560000,1050.469971
1742,2010-06-04,1098.430054,1098.430054,1060.5,1064.880005,6180580000,1064.880005
1743,2010-06-03,1098.819946,1105.670044,1091.810059,1102.829956,4995970000,1102.829956
1744,2010-06-02,1073.01001,1098.560059,1072.030029,1098.380005,5026360000,1098.380005
1745,2010-06-01,1087.300049,1094.77002,1069.890015,1070.709961,5271480000,1070.709961
1746,2010-05-28,1102.589966,1102.589966,1084.780029,1089.410034,4871210000,1089.410034
1747,2010-05-27,1074.27002,1103.52002,1074.27002,1103.060059,5698460000,1103.060059
1748,2010-05-26,1075.51001,1090.75,1065.589966,1067.949951,4521050000,1067.949951
1749,2010-05-25,1067.420044,1074.75,1040.780029,1074.030029,7329580000,1074.030029
1750,2010-05-24,1084.780029,1089.949951,1072.699951,1073.650024,5224040000,1073.650024
1751,2010-05-21,1067.26001,1090.160034,1055.900024,1087.689941,5452130000,1087.689941
1752,2010-05-20,1107.339966,1107.339966,1071.579956,1071.589966,8328569600,1071.589966
1753,2010-05-19,1119.569946,1124.27002,1100.660034,1115.050049,6765800000,1115.050049
1754,2010-05-18,1138.780029,1148.660034,1117.199951,1120.800049,6170840000,1120.800049
1755,2010-05-17,1136.52002,1141.880005,1114.959961,1136.939941,5922920000,1136.939941
1756,2010-05-14,1157.189941,1157.189941,1126.140015,1135.680054,6126400000,1135.680054
1757,2010-05-13,1170.040039,1173.569946,1156.140015,1157.439941,4870640000,1157.439941
1758,2010-05-12,1155.430054,1172.869995,1155.430054,1171.670044,5225460000,1171.670044
1759,2010-05-11,1156.390015,1170.47998,1147.709961,1155.790039,5842550000,1155.790039
1760,2010-05-10,1122.27002,1163.849976,1122.27002,1159.72998,6893700000,1159.72998
1761,2010-05-07,1127.040039,1135.130005,1094.150024,1110.880005,9472910400,1110.880005
1762,2010-05-06,1164.380005,1167.579956,1065.790039,1128.150024,10617809600,1128.150024
1763,2010-05-05,1169.23999,1175.949951,1158.150024,1165.869995,6795940000,1165.869995
1764,2010-05-04,1197.5,1197.5,1168.119995,1173.599976,6594720000,1173.599976
1765,2010-05-03,1188.579956,1205.130005,1188.579956,1202.26001,4938050000,1202.26001
1766,2010-04-30,1206.77002,1207.98999,1186.319946,1186.689941,6048260000,1186.689941
1767,2010-04-29,1193.300049,1209.359985,1193.300049,1206.780029,6059410000,1206.780029
1768,2010-04-28,1184.589966,1195.050049,1181.810059,1191.359985,6342310000,1191.359985
1769,2010-04-27,1209.920044,1211.380005,1181.619995,1183.709961,7454540000,1183.709961
1770,2010-04-26,1217.069946,1219.800049,1211.069946,1212.050049,5647760000,1212.050049
1771,2010-04-23,1207.869995,1217.280029,1205.099976,1217.280029,5326060000,1217.280029
1772,2010-04-22,1202.52002,1210.27002,1190.189941,1208.670044,6035780000,1208.670044
1773,2010-04-21,1207.160034,1210.98999,1198.849976,1205.939941,5724310000,1205.939941
1774,2010-04-20,1199.040039,1208.579956,1199.040039,1207.170044,5316590000,1207.170044
1775,2010-04-19,1192.060059,1197.869995,1183.680054,1197.52002,6597740000,1197.52002
1776,2010-04-16,1210.170044,1210.170044,1186.77002,1192.130005,8108470400,1192.130005
1777,2010-04-15,1210.77002,1213.920044,1208.5,1211.670044,5995330000,1211.670044
1778,2010-04-14,1198.689941,1210.650024,1198.689941,1210.650024,5760040000,1210.650024
1779,2010-04-13,1195.939941,1199.040039,1188.819946,1197.300049,5403580000,1197.300049
1780,2010-04-12,1194.939941,1199.199951,1194.709961,1196.47998,4607090000,1196.47998
1781,2010-04-09,1187.469971,1194.660034,1187.150024,1194.369995,4511570000,1194.369995
1782,2010-04-08,1181.75,1188.550049,1175.119995,1186.439941,4726970000,1186.439941
1783,2010-04-07,1188.22998,1189.599976,1177.25,1182.449951,5101430000,1182.449951
1784,2010-04-06,1186.01001,1191.800049,1182.77002,1189.439941,4086180000,1189.439941
1785,2010-04-05,1178.709961,1187.72998,1178.709961,1187.439941,3881620000,1187.439941
1786,2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,4006870000,1178.099976
1787,2010-03-31,1171.75,1174.560059,1165.77002,1169.430054,4484340000,1169.430054
1788,2010-03-30,1173.75,1177.829956,1168.920044,1173.27002,4085000000,1173.27002
1789,2010-03-29,1167.709961,1174.849976,1167.709961,1173.219971,4375580000,1173.219971
1790,2010-03-26,1167.579956,1173.930054,1161.47998,1166.589966,4708420000,1166.589966
1791,2010-03-25,1170.030029,1180.689941,1165.089966,1165.72998,5668900000,1165.72998
1792,2010-03-24,1172.699951,1173.040039,1166.01001,1167.719971,4705750000,1167.719971
1793,2010-03-23,1166.469971,1174.719971,1163.829956,1174.170044,4411640000,1174.170044
1794,2010-03-22,1157.25,1167.819946,1152.880005,1165.810059,4261680000,1165.810059
1795,2010-03-19,1166.680054,1169.199951,1155.329956,1159.900024,5212410000,1159.900024
1796,2010-03-18,1166.130005,1167.77002,1161.160034,1165.829956,4234510000,1165.829956
1797,2010-03-17,1159.939941,1169.839966,1159.939941,1166.209961,4963200000,1166.209961
1798,2010-03-16,1150.829956,1160.280029,1150.349976,1159.459961,4369770000,1159.459961
1799,2010-03-15,1148.530029,1150.97998,1141.449951,1150.51001,4164110000,1150.51001
1800,2010-03-12,1151.709961,1153.410034,1146.969971,1149.98999,4928160000,1149.98999
1801,2010-03-11,1143.959961,1150.23999,1138.98999,1150.23999,4669060000,1150.23999
1802,2010-03-10,1140.219971,1148.26001,1140.089966,1145.609985,5469120000,1145.609985
1803,2010-03-09,1137.560059,1145.369995,1134.900024,1140.449951,5185570000,1140.449951
1804,2010-03-08,1138.400024,1141.050049,1136.77002,1138.5,3774680000,1138.5
1805,2010-03-05,1125.119995,1139.380005,1125.119995,1138.699951,4133000000,1138.699951
1806,2010-03-04,1119.119995,1123.72998,1116.660034,1122.969971,3945010000,1122.969971
1807,2010-03-03,1119.359985,1125.640015,1116.579956,1118.790039,3951320000,1118.790039
1808,2010-03-02,1117.01001,1123.459961,1116.51001,1118.310059,4134680000,1118.310059
1809,2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,3847640000,1115.709961
1810,2010-02-26,1103.099976,1107.23999,1097.560059,1104.48999,3945190000,1104.48999
1811,2010-02-25,1101.23999,1103.5,1086.02002,1102.939941,4521130000,1102.939941
1812,2010-02-24,1095.890015,1106.420044,1095.5,1105.23999,4168360000,1105.23999
1813,2010-02-23,1107.48999,1108.579956,1092.180054,1094.599976,4521050000,1094.599976
